#Bandwidth	Vehicle Utilization	Number Initial Setup Jobs		Job Rate	Job Processing Time		Cars Arrived	Cars Departed	Jobs Completed	Jobs Failed	Jobs Total	VM Migrations Successful	VM Migrations Failed	VM Migrations Total	Avg Job Completion Time	MTTF	avg success VM Migration Time	avg jobs in initial setup	avg jobs in parking lot	avg jobs in job queue	avg cars in parking lot	Time Processing	Time Initializing	Time Backup	Time Finalization	Time VM
7500	80	200	30	0.66	210	Results	100789	53864.6	14547.8	0.8	14548.6	0	0	0	438.649	282.3	0	112.2096	650.2646	0.001210318	2558.556	210.0172	73.2703	81.46358	73.85312	0
7500	80	200	30	0.66	240	Results	100789	53864.6	14483	6	14489	0	0	0	473.4122	774.3922	0	114.4678	700.3456	0	2558.556	240.1224	74.67192	83.0877	75.41302	0
7500	80	200	30	0.66	270	Results	100789	53864.6	14404	31.4	14435.4	5	0	5	517.2522	910.8058	0.4500006	120.7762	763.477	0.002797621	2558.556	270.6774	78.63872	88.27706	79.21488	0.000208688
7500	80	200	30	0.66	300	Results	100789	53864.6	14278	164.6	14442.6	46.6	0.2	46.8	568.985	934.0878	0.4511302	129.7302	838.5522	1.947301089	2558.556	303.3568	83.9666	94.58616	85.45958	0.001904125


7500	80	200	30	0.68	60	Results	100789	53864.6	14477	0	14477	0	0	0	203.9518	0	0	70.27856	297.5514	0	2558.556	60	46.97124	49.68836	47.29232	0
7500	80	200	30	0.68	90	Results	100789	53864.6	14406.6	0	14406.6	0	0	0	248.2028	0	0	76.2203	360.9712	0	2558.556	90	51.02546	55.61908	51.55836	0
7500	80	200	30	0.68	120	Results	100789	53864.6	14359.2	0	14359.2	0	0	0	290.3782	0	0	81.4255	421.0454	0	2558.556	120	54.68014	60.51496	55.18312	0
7500	80	200	30	0.68	150	Results	100789	53864.6	14297.6	0	14297.6	0	0	0	332.529	0	0	86.60572	481.0174	0	2558.556	150	58.2343	65.57176	58.72296	0
7500	80	200	30	0.68	180	Results	100789	53864.6	14214.6	0	14214.6	0	0	0	375.0558	0	0	92.08964	541.3748	0	2558.556	180	61.86112	70.80568	62.38888	0
7500	80	200	30	0.68	210	Results	100789	53864.6	14158	0	14158	0	0	0	411.6202	0	0	95.02114	592.867	0	2558.556	210	63.80884	73.68716	64.124	0
7500	80	200	30	0.68	240	Results	100789	53864.6	14101.4	0.6	14102	0	0	0	451.165	308.4	0	99.83464	648.4228	0	2558.556	240.0068	67.00334	76.93608	67.21862	0
7500	80	200	30	0.68	270	Results	100789	53864.6	14035.2	6	14041.2	1.2	0	1.2	488.7814	682.6104	0.2	103.55944	701.1506	0	2558.556	270.1324	69.5191	79.40452	69.65584	1.42339E-05
7500	80	200	30	0.68	300	Results	100789	53864.6	13994	21.8	14015.8	5.2	0	5.2	521.962	925.6096	0.1578948	104.60964	747.368	0	2558.556	300.5366	70.2178	80.48814	70.43394	0.000184266


7500	80	200	30	0.7	60	Results	100789	53864.6	14086	0	14086	0	0	0	193.3224	0	0	62.62624	274.2342	0	2558.556	60	43.04368	47.04728	43.2315	0
7500	80	200	30	0.7	90	Results	100789	53864.6	14035.4	0	14035.4	0	0	0	232.5308	0	0	65.7145	328.9204	0	2558.556	90	45.20508	51.75912	45.56648	0
7500	80	200	30	0.7	120	Results	100789	53864.6	13970.8	0	13970.8	0	0	0	276.7484	0	0	71.96566	390.3404	0	2558.556	120	49.61328	57.12852	50.00656	0
7500	80	200	30	0.7	150	Results	100789	53864.6	13901.2	0	13901.2	0	0	0	316.4416	0	0	76.08704	445.3056	0	2558.556	150	52.43906	61.37936	52.62314	0
7500	80	200	30	0.7	180	Results	100789	53864.6	13849.6	0	13849.6	0	0	0	355.2066	0	0	79.98404	498.7312	0	2558.556	180	55.19978	64.74518	55.26142	0
7500	80	200	30	0.7	210	Results	100789	53864.6	13793.2	0	13793.2	0	0	0	391.5354	0	0	82.749	548.5802	0	2558.556	210	57.17796	67.0277	57.32962	0
7500	80	200	30	0.7	240	Results	100789	53864.6	13749.2	0	13749.2	0	0	0	427.9172	0	0	85.51708	598.293	0	2558.556	240	59.04576	69.73866	59.13292	0
7500	80	200	30	0.7	270	Results	100789	53864.6	13693.2	0	13693.2	0	0	0	461.1652	0	0	87.21196	643.5552	0	2558.556	270	60.22696	70.70778	60.23042	0
7500	80	200	30	0.7	300	Results	100789	53864.6	13633.2	5.2	13638.4	0.8	0	0.8	499.5318	1037.5128	0.1333334	91.21	695.8464	0	2558.556	300.1126	62.90674	73.64038	62.81856	2.94768E-05


7500	80	200	30	0.72	60	Results	100789	53864.6	13719.8	0	13719.8	0	0	0	182.0404	0	0	55.01768	251.4804	0	2558.556	60	38.74132	44.38684	38.91224	0
7500	80	200	30	0.72	90	Results	100789	53864.6	13660.8	0	13660.8	0	0	0	224.2122	0	0	59.84816	308.7656	0	2558.556	90	42.23292	49.4847	42.49452	0
7500	80	200	30	0.72	120	Results	100789	53864.6	13602	0	13602	0	0	0	263.7598	0	0	63.60664	362.2378	0	2558.556	120	44.90556	53.64412	45.21026	0
7500	80	200	30	0.72	150	Results	100789	53864.6	13548.4	0	13548.4	0	0	0	302.5298	0	0	67.45248	414.5154	0	2558.556	150	47.7197	57.0271	47.78298	0
7500	80	200	30	0.72	180	Results	100789	53864.6	13491.2	0	13491.2	0	0	0	339.1416	0	0	70.19644	463.5948	0	2558.556	180	49.72258	59.76008	49.65886	0
7500	80	200	30	0.72	210	Results	100789	53864.6	13448	0	13448	0	0	0	374.5876	0	0	72.571	511.0518	0	2558.556	210	51.41984	61.97968	51.18812	0
7500	80	200	30	0.72	240	Results	100789	53864.6	13386.4	0	13386.4	0	0	0	411.4506	0	0	75.78444	560.1026	0	2558.556	240	53.68098	64.16968	53.59976	0
7500	80	200	30	0.72	270	Results	100789	53864.6	13349.6	0	13349.6	0	0	0	443.78	0	0	77.10766	602.998	0	2558.556	270	54.64706	64.77494	54.35814	0
7500	80	200	30	0.72	300	Results	100789	53864.6	13295.8	0.8	13296.6	0	0	0	476.25	176.7	0	78.01566	645.978	0	2558.556	300.0178	55.28512	65.98224	54.95378	0


7500	80	200	30	0.74	60	Results	100789	53864.6	13370.8	0	13370.8	0	0	0	175.6238	0	0	50.4862	236.6036	0	2558.556	60	36.38098	42.8361	36.40684	0
7500	80	200	30	0.74	90	Results	100789	53864.6	13324.4	0	13324.4	0	0	0	213.1928	0	0	53.03638	286.3036	0	2558.556	90	38.32674	46.50554	38.36032	0
7500	80	200	30	0.74	120	Results	100789	53864.6	13270.8	0	13270.8	0	0	0	253.6406	0	0	57.19398	339.7304	0	2558.556	120	41.37884	50.88776	41.37398	0
7500	80	200	30	0.74	150	Results	100789	53864.6	13217.6	0	13217.6	0	0	0	289.5636	0	0	59.68762	386.986	0	2558.556	150	43.20184	53.17488	43.18706	0
7500	80	200	30	0.74	180	Results	100789	53864.6	13177.6	0	13177.6	0	0	0	327.0954	0	0	62.76532	436.128	0	2558.556	180	45.54582	56.08558	45.46426	0
7500	80	200	30	0.74	210	Results	100789	53864.6	13121.2	0	13121.2	0	0	0	361.8236	0	0	65.09454	481.4764	0	2558.556	210	47.18106	57.59708	47.04534	0
7500	80	200	30	0.74	240	Results	100789	53864.6	13083.8	0	13083.8	0	0	0	393.9024	0	0	66.06878	523.163	0	2558.556	240	47.8809	58.42028	47.60156	0
7500	80	200	30	0.74	270	Results	100789	53864.6	13037	0.4	13037.4	0	0	0	433.2626	147.8	0	70.07858	574.1906	0	2558.556	270.0084	50.84274	61.64638	50.76518	0
7500	80	200	30	0.74	300	Results	100789	53864.6	12972.2	0.4	12972.6	0	0	0	460.5838	152.6	0	69.20526	609.5952	0	2558.556	300.014	50.02616	60.6118	49.92632	0


7500	80	200	30	0.76	60	Results	100789	53864.6	13039	0	13039	0	0	0	168.5504	0	0	45.61876	221.1456	0	2558.556	60	33.7344	41.0922	33.72378	0
7500	80	200	30	0.76	90	Results	100789	53864.6	12984	0	12984	0	0	0	207.8432	0	0	49.09778	271.9118	0	2558.556	90	36.35842	45.02358	36.46126	0
7500	80	200	30	0.76	120	Results	100789	53864.6	12931.6	0	12931.6	0	0	0	245.7498	0	0	52.0628	320.6958	0	2558.556	120	38.5838	48.40742	38.75862	0
7500	80	200	30	0.76	150	Results	100789	53864.6	12889.2	0	12889.2	0	0	0	281.0502	0	0	54.02438	365.9222	0	2558.556	150	40.0918	50.86794	40.09044	0
7500	80	200	30	0.76	180	Results	100789	53864.6	12840.6	0	12840.6	0	0	0	318.0704	0	0	57.12258	413.172	0	2558.556	180	42.46272	53.31586	42.29192	0
7500	80	200	30	0.76	210	Results	100789	53864.6	12784.6	0	12784.6	0	0	0	351.9084	0	0	58.94774	456.3072	0	2558.556	210	43.72952	54.46656	43.71214	0
7500	80	200	30	0.76	240	Results	100789	53864.6	12741.6	0	12741.6	0	0	0	382.5294	0	0	59.2963	495.0612	0	2558.556	240	43.91646	54.6289	43.98388	0
7500	80	200	30	0.76	270	Results	100789	53864.6	12695.4	0	12695.4	0	0	0	416.5242	0	0	61.07826	538.0674	0	2558.556	270	45.25256	56.1024	45.16926	0
7500	80	200	30	0.76	300	Results	100789	53864.6	12644.4	0.4	12644.8	0	0	0	446.289	176.9	0	61.19662	575.5682	0	2558.556	300.0144	45.27858	55.6667	45.319	0


7500	80	200	30	0.78	60	Results	100789	53864.6	12703.2	0	12703.2	0	0	0	161.1488	0	0	41.23044	206.2484	0	2558.556	60	31.16556	38.9788	31.00466	0
7500	80	200	30	0.78	90	Results	100789	53864.6	12651.6	0	12651.6	0	0	0	199.2648	0	0	43.95566	254.2484	0	2558.556	90	33.24484	42.61466	33.4053	0
7500	80	200	30	0.78	120	Results	100789	53864.6	12605	0	12605	0	0	0	235.7816	0	0	46.47028	300.0548	0	2558.556	120	35.2026	45.45598	35.12306	0
7500	80	200	30	0.78	150	Results	100789	53864.6	12549	0	12549	0	0	0	272.4478	0	0	49.195	345.8946	0	2558.556	150	37.28618	47.93614	37.2255	0
7500	80	200	30	0.78	180	Results	100789	53864.6	12502	0	12502	0	0	0	306.2324	0	0	50.65134	387.9478	0	2558.556	180	38.4041	49.49546	38.33264	0
7500	80	200	30	0.78	210	Results	100789	53864.6	12465.8	0	12465.8	0	0	0	339.5258	0	0	51.9565	429.2268	0	2558.556	210	39.42484	50.59334	39.50764	0
7500	80	200	30	0.78	240	Results	100789	53864.6	12422.8	0	12422.8	0	0	0	372.4176	0	0	53.321	469.8294	0	2558.556	240	40.5097	51.41892	40.48882	0
7500	80	200	30	0.78	270	Results	100789	53864.6	12383.8	0	12383.8	0	0	0	404.4372	0	0	54.17006	509.2602	0	2558.556	270	41.16452	52.13294	41.13964	0
7500	80	200	30	0.78	300	Results	100789	53864.6	12327	0	12327	0	0	0	435.6114	0	0	54.97568	547.6636	0	2558.556	300	41.61836	52.23542	41.75794	0


7500	80	200	30	0.8	60	Results	100789	53864.6	12378.4	0	12378.4	0	0	0	155.2618	0	0	37.47304	193.7874	0	2558.556	60	28.9247	37.49212	28.8449	0
7500	80	200	30	0.8	90	Results	100789	53864.6	12330.6	0	12330.6	0	0	0	193.06	0	0	40.0761	240.164	0	2558.556	90	31.05682	40.91212	31.09114	0
7500	80	200	30	0.8	120	Results	100789	53864.6	12280.4	0	12280.4	0	0	0	229.9558	0	0	42.53948	285.3152	0	2558.556	120	32.9591	43.93394	33.0626	0
7500	80	200	30	0.8	150	Results	100789	53864.6	12233.2	0	12233.2	0	0	0	264.911	0	0	44.68944	327.8896	0	2558.556	150	34.6564	45.70394	34.55066	0
7500	80	200	30	0.8	180	Results	100789	53864.6	12189.4	0	12189.4	0	0	0	297.6714	0	0	45.81212	367.5972	0	2558.556	180	35.55752	46.72134	35.39262	0
7500	80	200	30	0.8	210	Results	100789	53864.6	12142.2	0	12142.2	0	0	0	331.8156	0	0	47.56162	408.9492	0	2558.556	210	36.96282	48.12918	36.72368	0
7500	80	200	30	0.8	240	Results	100789	53864.6	12095.8	0	12095.8	0	0	0	362.9338	0	0	48.23112	446.492	0	2558.556	240	37.37256	48.4036	37.1576	0
7500	80	200	30	0.8	270	Results	100789	53864.6	12061.2	0	12061.2	0	0	0	395.1352	0	0	49.00594	485.0704	0	2558.556	270	38.06028	49.12062	37.95438	0
7500	80	200	30	0.8	300	Results	100789	53864.6	12020.6	0	12020.6	0	0	0	426.1776	0	0	49.44434	522.1538	0	2558.556	300	38.41806	49.32136	38.43802	0


7500	80	200	30	0.85	60	Results	100789	53864.6	11639.2	0	11639.2	0	0	0	145.275	0	0	30.72828	170.3212	0	2558.556	60	25.17762	34.99096	25.10634	0
7500	80	200	30	0.85	90	Results	100789	53864.6	11587.6	0	11587.6	0	0	0	180.893	0	0	32.5314	211.384	0	2558.556	90	26.71244	37.63956	26.54096	0
7500	80	200	30	0.85	120	Results	100789	53864.6	11554	0	11554	0	0	0	215.8812	0	0	34.20562	251.5462	0	2558.556	120	28.1708	39.58182	28.12846	0
7500	80	200	30	0.85	150	Results	100789	53864.6	11519.8	0	11519.8	0	0	0	250.1478	0	0	35.91336	290.7756	0	2558.556	150	29.62876	40.99394	29.5251	0
7500	80	200	30	0.85	180	Results	100789	53864.6	11474.2	0	11474.2	0	0	0	283.5246	0	0	37.38328	328.868	0	2558.556	180	30.85424	42.126	30.54438	0
7500	80	200	30	0.85	210	Results	100789	53864.6	11430.6	0	11430.6	0	0	0	314.1782	0	0	37.60848	363.7422	0	2558.556	210	30.97974	42.52762	30.67068	0
7500	80	200	30	0.85	240	Results	100789	53864.6	11394	0	11394	0	0	0	348.8032	0	0	39.2678	402.9846	0	2558.556	240	32.40588	44.03472	32.36278	0
7500	80	200	30	0.85	270	Results	100789	53864.6	11357.2	0	11357.2	0	0	0	377.0216	0	0	38.83092	434.8834	0	2558.556	270	31.9732	43.144	31.9045	0
7500	80	200	30	0.85	300	Results	100789	53864.6	11317.8	0	11317.8	0	0	0	408.554	0	0	39.54686	470.3872	0	2558.556	300	32.5757	43.57688	32.4017	0


7500	80	200	30	0.9	60	Results	100789	53864.6	11002.6	0	11002.6	0	0	0	137.5128	0	0	26.07804	152.4518	0	2558.556	60	22.5139	32.61156	22.38724	0
7500	80	200	30	0.9	90	Results	100789	53864.6	10967	0	10967	0	0	0	172.6724	0	0	27.7057	190.7734	0	2558.556	90	23.98182	34.92936	23.76114	0
7500	80	200	30	0.9	120	Results	100789	53864.6	10921.6	0	10921.6	0	0	0	206.2948	0	0	29.01858	227.3126	0	2558.556	120	25.16094	36.23046	24.9034	0
7500	80	200	30	0.9	150	Results	100789	53864.6	10876.4	0	10876.4	0	0	0	239.7066	0	0	30.10614	263.5248	0	2558.556	150	26.08016	37.6643	25.96226	0
7500	80	200	30	0.9	180	Results	100789	53864.6	10845.2	0	10845.2	0	0	0	270.0482	0	0	30.26342	296.2126	0	2558.556	180	26.28968	37.6556	26.10316	0
7500	80	200	30	0.9	210	Results	100789	53864.6	10806.8	0	10806.8	0	0	0	302.2288	0	0	31.1488	330.8378	0	2558.556	210	27.0417	38.42012	26.76708	0
7500	80	200	30	0.9	240	Results	100789	53864.6	10776.4	0	10776.4	0	0	0	333.818	0	0	31.68302	364.6556	0	2558.556	240	27.52898	39.02424	27.26484	0
7500	80	200	30	0.9	270	Results	100789	53864.6	10736.6	0	10736.6	0	0	0	365.262	0	0	32.28374	398.238	0	2558.556	270	28.03156	39.38062	27.84976	0
7500	80	200	30	0.9	300	Results	100789	53864.6	10699.8	0	10699.8	0	0	0	395.7644	0	0	32.39894	430.7046	0	2558.556	300	28.12056	39.61978	28.02426	0


7500	80	200	30	0.95	60	Results	100789	53864.6	10389.6	0	10389.6	0	0	0	131.2418	0	0	22.42128	137.4958	0	2558.556	60	20.37576	30.69812	20.16788	0
7500	80	200	30	0.95	90	Results	100789	53864.6	10358	0	10358	0	0	0	165.2008	0	0	23.4075	172.458	0	2558.556	90	21.35044	32.7346	21.11562	0
7500	80	200	30	0.95	120	Results	100789	53864.6	10329.8	0	10329.8	0	0	0	198.0548	0	0	24.34554	206.1688	0	2558.556	120	22.26642	33.77524	22.01302	0
7500	80	200	30	0.95	150	Results	100789	53864.6	10297.2	0	10297.2	0	0	0	230.0202	0	0	25.03122	238.8714	0	2558.556	150	22.9136	34.41034	22.69636	0
7500	80	200	30	0.95	180	Results	100789	53864.6	10251	0	10251	0	0	0	261.2786	0	0	25.52646	270.763	0	2558.556	180	23.32336	34.86564	23.0897	0
7500	80	200	30	0.95	210	Results	100789	53864.6	10223.8	0	10223.8	0	0	0	293.171	0	0	26.26042	303.1392	0	2558.556	210	24.09272	35.31012	23.76798	0
7500	80	200	30	0.95	240	Results	100789	53864.6	10188.8	0	10188.8	0	0	0	324.7904	0	0	26.81312	335.201	0	2558.556	240	24.58094	35.8216	24.38788	0
7500	80	200	30	0.95	270	Results	100789	53864.6	10152.6	0	10152.6	0	0	0	355.3364	0	0	27.0041	366.0478	0	2558.556	270	24.79166	35.93564	24.60902	0
7500	80	200	30	0.95	300	Results	100789	53864.6	10118.4	0	10118.4	0	0	0	385.3954	0	0	27.08416	396.3024	0	2558.556	300	24.78966	35.88362	24.72226	0


7500	80	200	30	1	60	Results	100789	53864.6	9889.8	0	9889.8	0	0	0	127.5418	0	0	19.90924	126.9968	0	2558.556	60	19.03448	29.72692	18.78026	0
7500	80	200	30	1	90	Results	100789	53864.6	9854.6	0	9854.6	0	0	0	159.8116	0	0	20.6496	158.61	0	2558.556	90	19.78562	30.58802	19.43788	0
7500	80	200	30	1	120	Results	100789	53864.6	9818.8	0	9818.8	0	0	0	194.048	0	0	21.84558	192.0426	0	2558.556	120	20.96298	32.43638	20.64864	0
7500	80	200	30	1	150	Results	100789	53864.6	9792.6	0	9792.6	0	0	0	224.2002	0	0	21.90012	221.3712	0	2558.556	150	21.04498	32.37482	20.78064	0
7500	80	200	30	1	180	Results	100789	53864.6	9753	0	9753	0	0	0	255.8036	0	0	22.4415	252.036	0	2558.556	180	21.5702	32.95416	21.2792	0
7500	80	200	30	1	210	Results	100789	53864.6	9731.8	0	9731.8	0	0	0	287.0348	0	0	22.85666	282.2128	0	2558.556	210	22.01008	33.33886	21.68566	0
7500	80	200	30	1	240	Results	100789	53864.6	9699	0	9699	0	0	0	318.62	0	0	23.391	312.6708	0	2558.556	240	22.55682	33.84876	22.21422	0
7500	80	200	30	1	270	Results	100789	53864.6	9666.4	0	9666.4	0	0	0	348.3802	0	0	23.37784	341.2364	0	2558.556	270	22.50196	33.58534	22.29296	0
7500	80	200	30	1	300	Results	100789	53864.6	9641.4	0	9641.4	0	0	0	378.2944	0	0	23.22132	369.866	0	2558.556	300	22.4015	33.72626	22.16652	0


7500	80	300	30	0.05	60	Results	100789	53864.6	17382.4	153.8	17536.2	1.4	0	1.4	518.0824	994.1854	1.05	300.7918	913.9548	91567.6	2558.556	60.70314	166.5532	117.743	169.7936	0.00013829
7500	80	300	30	0.05	90	Results	100789	53864.6	17014.4	497	17511.4	3.6	0	3.6	580.2196	993.4346	2.783334	300.7918	990.8566	91746.06	2558.556	93.47452	171.0236	128.4418	176.8312	0.000517205
7500	80	300	30	0.05	120	Results	100789	53864.6	16436.2	1189	17625.2	43	0.4	43.4	662.3546	960.4232	2.260436	300.7918	1074.956	92051.46	2558.556	131.1848	178.9744	142.4206	187.4464	0.00616178
7500	80	300	30	0.05	150	Results	100789	53864.6	15544.6	2350.8	17895.4	143	1.6	144.6	783.3642	931.8538	2.187344	300.7918	1164.46	92536.56	2558.556	179.3154	193.1014	163.9528	204.5962	0.02109148
7500	80	300	30	0.05	180	Results	100789	53864.6	14564.4	3527.4	18091.8	405.2	5.6	410.8	900.2842	894.6836	2.036156	300.7918	1236.56	93028.12	2558.556	234.295	206.476	186.1044	217.464	0.05955836
7500	80	300	30	0.05	210	Results	100789	53864.6	13645	4678.2	18323.2	833.6	10	843.6	1024.952	875.5006	1.807382	300.7918	1303.944	93400.84	2558.556	297.7414	219.8462	209.6746	228.233	0.1098576
7500	80	300	30	0.05	240	Results	100789	53864.6	12906.2	5460.4	18366.6	1465.2	17	1482.2	1121.688	861.7312	1.625656	300.7918	1353.544	93616.86	2558.556	359.7662	229.0582	225.9996	231.2508	0.1760754
7500	80	300	30	0.05	270	Results	100789	53864.6	12190.4	6096.6	18287	2036.4	23.4	2059.8	1206.106	843.6248	1.644522	300.7918	1396.072	93808.18	2558.556	420.5906	236.0362	243.4856	230.427	0.2533442
7500	80	300	30	0.05	300	Results	100789	53864.6	11507.2	6643	18150.2	2794.4	31.6	2826	1292.504	830.9942	1.570024	300.7918	1432.872	93978.96	2558.556	483.0198	242.8194	261.283	228.2728	0.3375312


7500	80	300	30	0.1	60	Results	100789	53864.6	17386	147.8	17533.8	0.6	0	0.6	517.7978	1029.0998	1.2	300.5266	913.5308	41087.8	2558.556	60.6835	166.3098	117.6294	169.8126	0.000115204
7500	80	300	30	0.1	90	Results	100789	53864.6	17002.8	533.6	17536.4	2.6	0	2.6	581.6002	1004.4108	1.7	300.5266	990.7918	41267.2	2558.556	93.69868	171.3224	128.2318	177.0638	0.000377626
7500	80	300	30	0.1	120	Results	100789	53864.6	16426.8	1197.2	17624	35.8	0.2	36	664.9542	970.5798	2.517812	300.5266	1073.43	41588.6	2558.556	131.4514	179.3938	142.6426	188.1856	0.005673638
7500	80	300	30	0.1	150	Results	100789	53864.6	15516.4	2335.4	17851.8	158	2.2	160.2	782.1054	930.2616	2.18831	300.5266	1161.258	42054.52	2558.556	179.2118	193.219	163.4358	204.9602	0.02395894
7500	80	300	30	0.1	180	Results	100789	53864.6	14602.8	3496.8	18099.6	386.8	4.2	391	901.7866	905.7924	2.05869	300.5266	1237.602	42519.42	2558.556	234.3334	206.4976	184.3332	218.9368	0.05547304
7500	80	300	30	0.1	210	Results	100789	53864.6	13763.4	4497.4	18260.8	776.4	11.4	787.8	1005.8112	878.9832	1.837538	300.5266	1297.456	42844.92	2558.556	293.273	217.1802	203.27	225.91	0.1035491
7500	80	300	30	0.1	240	Results	100789	53864.6	12946.4	5346.2	18292.6	1413.8	17.2	1431	1108.62	865.7552	1.673244	300.5266	1348.022	43082.02	2558.556	356.5816	227.507	221.4864	229.702	0.177626
7500	80	300	30	0.1	270	Results	100789	53864.6	12202.2	6062	18264.2	2095.2	22.8	2118	1207.972	849.7992	1.61336	300.5266	1395.228	43321.54	2558.556	421.2822	236.27	241.8862	232.1956	0.2559462
7500	80	300	30	0.1	300	Results	100789	53864.6	11593.8	6536.4	18130.2	2793.6	31	2824.6	1279	834.8672	1.58357	300.5266	1428.866	43464.9	2558.556	480.4142	241.1282	254.958	227.2556	0.3386656


7500	80	300	30	0.15	60	Results	100789	53864.6	17363.6	143.6	17507.2	0.4	0	0.4	517.4376	1029.5058	1	299.9336	911.651	24340.32	2558.556	60.68276	166.1834	117.286	169.7468	0.000103801
7500	80	300	30	0.15	90	Results	100789	53864.6	17034.6	482.2	17516.8	4.8	0	4.8	576.2526	989.9468	2.400002	299.8376	986.017	24494.22	2558.556	93.32828	170.264	126.7952	175.9204	0.000822183
7500	80	300	30	0.15	120	Results	100789	53864.6	16483.4	1085.8	17569.2	23.6	0.6	24.2	653.2282	967.2474	2.68493	299.7666	1065.74	24749.28	2558.556	130.2004	177.408	139.0766	185.8584	0.004197282
7500	80	300	30	0.15	150	Results	100789	53864.6	15641	2140.6	17781.6	125.6	2.4	128	764.31	936.2552	2.29218	299.7102	1152.75	25195.58	2558.556	176.351	190.1242	158.8914	201.3566	0.0195419
7500	80	300	30	0.15	180	Results	100789	53864.6	14638.8	3390	18028.8	385	6.6	391.6	888.6854	906.8798	2.062516	299.6512	1230.57	25681.18	2558.556	232.0386	204.4962	180.8062	216.6336	0.05559526
7500	80	300	30	0.15	210	Results	100789	53864.6	13774.4	4443.6	18218	730.2	10.6	740.8	1003.4892	878.9002	1.91596	299.5698	1292.656	26084.24	2558.556	293.1472	217.2396	201.1824	226.081	0.10200144
7500	80	300	30	0.15	240	Results	100789	53864.6	12906	5372.6	18278.6	1383.6	19.4	1403	1112.248	866.209	1.70397	299.5058	1346.924	26363.46	2558.556	358.3072	227.4588	220.7086	231.6274	0.1732378
7500	80	300	30	0.15	270	Results	100789	53864.6	12232.6	5969.4	18202	2057	24.6	2081.6	1199.202	849.9848	1.632126	299.4414	1389.448	26527.96	2558.556	419.9276	234.4692	238.1546	230.4738	0.2541888
7500	80	300	30	0.15	300	Results	100789	53864.6	11695.8	6396.2	18092	2719.8	32.6	2752.4	1261.506	835.7248	1.567114	299.3914	1423.87	26619.02	2558.556	476.9488	237.6552	248.792	226.5882	0.3295072


7500	80	300	30	0.2	60	Results	100789	53864.6	17378.2	142.8	17521	0.2	0	0.2	515.6072	993.2868	0.2	299.3508	909.6736	15912.1	2558.556	60.64792	165.7068	117.0512	169.1788	1.1538E-05
7500	80	300	30	0.2	90	Results	100789	53864.6	17020.2	450.2	17470.4	3.8	0	3.8	573.2422	984.9138	2.122222	299.0852	981.3494	16090.5	2558.556	93.15232	169.7014	125.9794	175.3596	0.000717731
7500	80	300	30	0.2	120	Results	100789	53864.6	16373.8	1207	17580.8	29.2	0.6	29.8	663.2452	961.3188	2.360238	298.8122	1068.138	16430.56	2558.556	131.5824	178.8656	141.5248	188.149	0.004535134
7500	80	300	30	0.2	150	Results	100789	53864.6	15584	2176.6	17760.6	117.2	1	118.2	766.8798	942.4464	2.240234	298.5378	1152.334	16826.26	2558.556	176.8126	189.8554	159.2244	201.7046	0.01753176
7500	80	300	30	0.2	180	Results	100789	53864.6	14723	3235	17958	349.4	3	352.4	876.0194	912.2204	2.004856	298.2756	1223.358	17219.26	2558.556	229.5722	202.0458	177.0196	214.2708	0.04792238
7500	80	300	30	0.2	210	Results	100789	53864.6	13723.6	4413.2	18136.8	759	10.2	769.2	1004.7094	887.2814	1.992288	297.9784	1290.828	17633.58	2558.556	292.8674	216.7244	200.1424	227.9646	0.11000478
7500	80	300	30	0.2	240	Results	100789	53864.6	12987.8	5228.2	18216	1267.2	18.8	1286	1101.434	868.009	1.847354	297.6886	1338.34	17960.9	2558.556	354.794	225.6096	216.3876	232.432	0.1737102
7500	80	300	30	0.2	270	Results	100789	53864.6	12252	5954.4	18206.4	1921	23.2	1944.2	1198.068	855.1762	1.72243	297.416	1380.946	18192.62	2558.556	421.2652	234.0012	231.9782	233.3784	0.2513942
7500	80	300	30	0.2	300	Results	100789	53864.6	11723.8	6257.6	17981.4	2702.6	29.4	2732	1249.916	844.9292	1.637574	297.1672	1414.81	18215.88	2558.556	474.8218	235.2974	242.8054	225.4544	0.3385532


7500	80	300	30	0.25	60	Results	100789	53864.6	17377.6	115.2	17492.8	0	0	0	513.2212	1020.662	0	298.8932	907.1576	10846.2	2558.556	60.50838	165.2042	116.1926	168.7628	0
7500	80	300	30	0.25	90	Results	100789	53864.6	16964.8	514.4	17479.2	3.8	0	3.8	578.1888	997.4728	2.691666	298.566	983.8928	11056.3	2558.556	93.57564	170.3814	127.0206	176.8588	0.000600596
7500	80	300	30	0.25	120	Results	100789	53864.6	16458.2	1060.2	17518.4	24.4	0.6	25	651.2232	963.3862	2.599798	298.2258	1060.742	11304.54	2558.556	130.0282	176.6832	138.8888	185.4326	0.004243456
7500	80	300	30	0.25	150	Results	100789	53864.6	15544.4	2193	17737.4	121	2.8	123.8	767.2434	938.9826	2.321848	297.8584	1148.172	11784.42	2558.556	177.0584	190.2676	159.1574	202.0338	0.02024088
7500	80	300	30	0.25	180	Results	100789	53864.6	14588.2	3381.6	17969.8	340.4	3.8	344.2	888.1194	912.7558	2.014164	297.5032	1223.602	12228.02	2558.556	232.5232	203.9198	178.6926	216.9606	0.04822966
