#Bandwidth	Vehicle Utilization	Number Initial Setup Jobs	Job Rate	Job Processing Time		Cars Arrived	Cars Departed	Jobs Completed	Jobs Failed	Jobs Total	VM Migrations Successful	VM Migrations Failed	VM Migrations Total	Avg Job Completion Time	MTTF	avg success VM Migration Time	avg jobs in initial setup	avg jobs in parking lot	avg jobs in job queue	avg cars in parking lot
7500	80	100	1	180	Results	100789	53766	9813	0	9813	0	0	0	181	0	0	1	179	0	2558																																																																								
7500	80	100	1	210	Results	100789	53766	9789	0	9789	0	0	0	211	0	0	1	208	0	2558																																																																								
7500	80	100	1	240	Results	100789	53766	9753	0	9753	0	0	0	241	0	0	1	237	0	2558																																																																								
7500	80	100	1	270	Results	100789	53766	9729	0	9729	0	0	0	271	0	0	1	266	0	2558																																																																								
7500	80	100	1	300	Results	100789	53766	9695	0	9695	0	0	0	301	0	0	1	295	0	2558																																																																								


7500	80	100	1.25	30	Results	100789	53766	8034	0	8034	0	0	0	31	0	0	1	25	0	2558																																																																								
7500	80	100	1.25	60	Results	100789	53766	8013	0	8013	0	0	0	61	0	0	1	49	0	2558																																																																								
7500	80	100	1.25	90	Results	100789	53766	7991	0	7991	0	0	0	91	0	0	1	73	0	2558																																																																								
7500	80	100	1.25	120	Results	100789	53766	7964	0	7964	0	0	0	121	0	0	0	96	0	2558																																																																								
7500	80	100	1.25	150	Results	100789	53766	7942	0	7942	0	0	0	151	0	0	1	120	0	2558																																																																								
7500	80	100	1.25	180	Results	100789	53766	7911	0	7911	0	0	0	180	0	0	0	144	0	2558																																																																								
7500	80	100	1.25	210	Results	100789	53766	7885	0	7885	0	0	0	211	0	0	0	167	0	2558																																																																								
7500	80	100	1.25	240	Results	100789	53766	7865	0	7865	0	0	0	240	0	0	0	191	0	2558																																																																								
7500	80	100	1.25	270	Results	100789	53766	7837	0	7837	0	0	0	271	0	0	1	214	0	2558																																																																								
7500	80	100	1.25	300	Results	100789	53766	7818	0	7818	0	0	0	300	0	0	0	237	0	2558																																																																								


7500	80	100	1.5	30	Results	100789	53766	6690	0	6690	0	0	0	30	0	0	0	21	0	2558																																																																								
7500	80	100	1.5	60	Results	100789	53766	6673	0	6673	0	0	0	60	0	0	0	40	0	2558																																																																								
7500	80	100	1.5	90	Results	100789	53766	6653	0	6653	0	0	0	90	0	0	0	60	0	2558																																																																								
7500	80	100	1.5	120	Results	100789	53766	6638	0	6638	0	0	0	120	0	0	0	80	0	2558																																																																								
7500	80	100	1.5	150	Results	100789	53766	6619	0	6619	0	0	0	150	0	0	0	100	0	2558																																																																								
7500	80	100	1.5	180	Results	100789	53766	6604	0	6604	0	0	0	180	0	0	0	119	0	2558																																																																								
7500	80	100	1.5	210	Results	100789	53766	6586	0	6586	0	0	0	210	0	0	0	139	0	2558																																																																								
7500	80	100	1.5	240	Results	100789	53766	6568	0	6568	0	0	0	240	0	0	0	159	0	2558																																																																								
7500	80	100	1.5	270	Results	100789	53766	6546	0	6546	0	0	0	270	0	0	0	178	0	2558																																																																								
7500	80	100	1.5	300	Results	100789	53766	6521	0	6521	0	0	0	300	0	0	0	198	0	2558																																																																								


7500	80	100	1.75	30	Results	100789	53766	5730	0	5730	0	0	0	30	0	0	0	17	0	2558																																																																								
7500	80	100	1.75	60	Results	100789	53766	5710	0	5710	0	0	0	60	0	0	0	34	0	2558																																																																								
7500	80	100	1.75	90	Results	100789	53766	5695	0	5695	0	0	0	90	0	0	0	51	0	2558																																																																								
7500	80	100	1.75	120	Results	100789	53766	5682	0	5682	0	0	0	120	0	0	0	68	0	2558																																																																								
7500	80	100	1.75	150	Results	100789	53766	5665	0	5665	0	0	0	150	0	0	0	85	0	2558																																																																								
7500	80	100	1.75	180	Results	100789	53766	5647	0	5647	0	0	0	180	0	0	0	102	0	2558																																																																								
7500	80	100	1.75	210	Results	100789	53766	5632	0	5632	0	0	0	210	0	0	0	119	0	2558																																																																								
7500	80	100	1.75	240	Results	100789	53766	5617	0	5617	0	0	0	240	0	0	0	136	0	2558																																																																								
7500	80	100	1.75	270	Results	100789	53766	5600	0	5600	0	0	0	270	0	0	0	152	0	2558																																																																								
7500	80	100	1.75	300	Results	100789	53766	5589	0	5589	0	0	0	300	0	0	0	169	0	2558																																																																								


7500	80	100	2	30	Results	100789	53766	5008	0	5008	0	0	0	30	0	0	0	15	0	2558																																																																								
7500	80	100	2	60	Results	100789	53766	4993	0	4993	0	0	0	60	0	0	0	30	0	2558																																																																								
7500	80	100	2	90	Results	100789	53766	4977	0	4977	0	0	0	90	0	0	0	45	0	2558																																																																								
7500	80	100	2	120	Results	100789	53766	4958	0	4958	0	0	0	120	0	0	0	60	0	2558																																																																								
7500	80	100	2	150	Results	100789	53766	4949	0	4949	0	0	0	150	0	0	0	74	0	2558																																																																								
7500	80	100	2	180	Results	100789	53766	4933	0	4933	0	0	0	180	0	0	0	89	0	2558																																																																								
7500	80	100	2	210	Results	100789	53766	4920	0	4920	0	0	0	210	0	0	0	104	0	2558																																																																								
7500	80	100	2	240	Results	100789	53766	4905	0	4905	0	0	0	240	0	0	0	118	0	2558																																																																								
7500	80	100	2	270	Results	100789	53766	4894	0	4894	0	0	0	270	0	0	0	133	0	2558																																																																								
